,publication,url,article_title,date,author,is_student
2909,newhampshiregazette,https://www.nhgazette.com/2024/07/26/volume-268-no-23-july-26-2024/,"Volume 268, No. 23; July 26, 2024",2024-07-26,null,null
2910,newhampshiregazette,https://www.nhgazette.com/2024/07/26/fri-july-26/,"Fri, July 26",2024-07-26,null,null
2911,newhampshiregazette,https://www.nhgazette.com/2024/07/25/thurs-july-25/,"Thurs, July 25",2024-07-25,null,null
2912,businessnewsnj,https://njbiz.com/country-star-lynch-is-westwood-based-beard-clubs-latest-celebrity-ambassador-photos/,Country star Lynch is Westwood-based Beard Club’s latest celebrity ambassador (photos),2024-07-28,null,null
2913,businessnewsnj,https://njbiz.com/daddys-chicken-shack-plans-nj-debut-with-13-stores/,Daddy’s Chicken Shack plans NJ debut with 13 stores,2024-07-27,null,null
2914,businessnewsnj,https://njbiz.com/red-bulls-make-key-business-development-hire/,Red Bulls make key business development hire,2024-07-27,null,null
2915,businessnewsnj,https://njbiz.com/platkin-submits-letter-in-support-of-federal-marijuana-rescheduling/,Platkin submits letter in support of federal marijuana rescheduling,2024-07-26,null,null
2916,businessnewsnj,https://njbiz.com/fulton-bank-announces-branch-closures-after-acquiring-republic/,Fulton Bank announces branch closures after acquiring Republic,2024-07-26,null,null
2917,businessnewsnj,https://njbiz.com/simply-pure-trenton-sets-dispensary-opening/,Simply Pure Trenton sets dispensary opening,2024-07-26,null,null
2918,businessnewsnj,https://njbiz.com/congress-considers-bill-to-toss-texas-two-step-bankruptcy-strategy/,Congress considers bill to toss Texas Two-Step bankruptcy strategy,2024-07-26,null,null
2919,businessnewsnj,https://njbiz.com/retail-roundup-poets-square-st-georges-crossing-neptune-plaza/,"Retail roundup: Poets Square, St. Georges Crossing, Neptune Plaza",2024-07-26,null,null
2920,businessnewsnj,https://njbiz.com/hoboken-business-alliance-launches-new-event-grant/,Hoboken Business Alliance launches new event grant,2024-07-26,null,null
2921,businessnewsnj,https://njbiz.com/restaurant-brands-unveil-olympics-inspired-promotions-limited-time-offerings/,"Restaurant brands unveil Olympics-inspired promotions, limited-time offerings",2024-07-26,null,null
2922,hobbsnewssun,https://www.hobbsnews.com/2024/07/26/nm-tax-free-weekend-on-aug-2-4/?utm_source=rss&utm_medium=rss&utm_campaign=nm-tax-free-weekend-on-aug-2-4,NM tax-free weekend on Aug. 2-4,2024-07-26,null,null
2923,hobbsnewssun,https://www.hobbsnews.com/2024/07/26/project-addresses-traffic-flow-at-college-lane-elementary/?utm_source=rss&utm_medium=rss&utm_campaign=project-addresses-traffic-flow-at-college-lane-elementary,Project addresses traffic flow at College Lane Elementary,2024-07-26,null,null
2924,easthamptonstar,http://www.easthamptonstar.com/police-courts/2024726/timberlakes-attorney-argues-dismissal-dwi-charge,Timberlake's Attorney Argues for Dismissal of D.W.I. Charge,2024-07-26,null,null
2925,easthamptonstar,http://www.easthamptonstar.com/grind/2024725/pooches-get-ready-hamptons-dog-show-august-3,"Pooches, Get Ready, Hamptons Dog Show Is August 3",2024-07-25,null,null
2926,easthamptonstar,http://www.easthamptonstar.com/grind/2024725/water-report-better-week,Water Report: Better This Week,2024-07-25,null,null
2927,easthamptonstar,http://www.easthamptonstar.com/editorials-opinion/2024725/thank-you,Thank You,2024-07-25,null,null
2928,easthamptonstar,http://www.easthamptonstar.com/editorials-opinion/2024725/new-dawn-new-day,"A New Dawn, a New Day",2024-07-25,null,null
2929,easthamptonstar,http://www.easthamptonstar.com/letters/2024725/letters-to-editor-july-25-2024,"Letters to the Editor for July 25, 2024",2024-07-25,null,null
2930,easthamptonstar,http://www.easthamptonstar.com/columnists-opinion/2024725/mast-head-no-summer-sailing,The Mast-Head: No Summer for Sailing,2024-07-25,null,null
2931,easthamptonstar,http://www.easthamptonstar.com/columnists-opinion/2024725/gristmill-back-to-basics,Gristmill: Back to Basics,2024-07-25,null,null
2932,easthamptonstar,http://www.easthamptonstar.com/villages/2024725/way-it-was-july-25-2024,"The Way It Was for July 25, 2024",2024-07-25,null,null
2933,easthamptonstar,http://www.easthamptonstar.com/guestwords-opinion/2024725/guestwords-valuable-vulnerabilities,Guestwords: Valuable Vulnerabilities,2024-07-25,null,null
2934,gardencitynews,https://www.gcnews.com/articles/marketplace-112/,Marketplace,2024-07-26,null,null
2935,gardencitynews,https://www.gcnews.com/articles/employment-113/,Employment,2024-07-26,null,null
2936,gardencitynews,https://www.gcnews.com/articles/announcements-115/,Announcements,2024-07-26,null,null
2937,gardencitynews,https://www.gcnews.com/articles/services-111/,Services,2024-07-26,null,null
2938,gardencitynews,https://www.gcnews.com/articles/real-estate-wanted-44/,Real Estate Wanted,2024-07-26,null,null
2939,gardencitynews,https://www.gcnews.com/articles/real-estate-for-rent-116/,Real Estate for Rent,2024-07-26,null,null
2940,gardencitynews,https://www.gcnews.com/articles/automotive-116/,Automotive,2024-07-26,null,null
2941,gardencitynews,https://www.gcnews.com/articles/parli-italiano/,Parli Italiano?,2024-07-26,null,null
2942,gardencitynews,https://www.gcnews.com/articles/along-the-milky-way/,Along the Milky Way,2024-07-26,null,null
2943,gardencitynews,https://www.gcnews.com/articles/inexpensive-ways-to-celebrate-the-2024-summer-olympics/,Inexpensive Ways to Celebrate the 2024 Summer Olympics,2024-07-26,null,null
2944,longislandbusinessnews,https://libn.com/2024/07/26/suffolk-bar-association-adds-business-partner/,Suffolk Bar Association adds business partner,2024-07-26,null,null
2945,longislandbusinessnews,https://libn.com/2024/07/26/kura-sushi-opens-second-long-island-restaurant/,Kura Sushi opens second Long Island restaurant,2024-07-26,null,null
2946,longislandbusinessnews,https://libn.com/2024/07/26/lihp-to-provide-32-new-affordable-homes-to-first-time-buyers/,LIHP to provide 32 new affordable homes to first-time buyers,2024-07-26,null,null
2947,longislandbusinessnews,https://libn.com/2024/07/26/long-island-experts-weigh-in-on-ftc-ban-on-noncompete-agreements/,Long Island experts weigh in on FTC ban on noncompete agreements,2024-07-26,null,null
2948,longislandbusinessnews,https://libn.com/2024/07/26/eric-jeter-hayduk-engineering-llc/,"Eric Jeter | Hayduk Engineering, LLC",2024-07-26,null,null
2949,longislandbusinessnews,https://libn.com/2024/07/26/empire-adventure-park-opens-in-westbury-mall/,Empire Adventure Park opens in Westbury mall,2024-07-26,null,null
2950,longislandbusinessnews,https://libn.com/2024/07/26/boutique-law-firms-2024/,Boutique Law Firms 2024,2024-07-26,null,null
2951,longislandbusinessnews,https://libn.com/2024/07/26/introducing-long-island-business-influencers-healthcare-list/,Introducing Long Island Business Influencers: Healthcare list,2024-07-26,null,null
2952,longislandbusinessnews,https://libn.com/2024/07/26/dr-nicole-wadsworth/,Dr. Nicole Wadsworth,2024-07-26,null,null
2953,longislandbusinessnews,https://libn.com/2024/07/26/michael-tretola/,Michael Tretola,2024-07-26,null,null
2954,newyorkobserver,https://observer.com/2024/07/oscar-molina-la-gaia-ibiza-gran-chef-interview/,How Chef Óscar Molina Elevates Mediterranean Cuisine to New Heights,2024-07-28,null,null
2955,newyorkobserver,https://observer.com/2024/07/review-interview-fawn-rogers-everything-is-sacred-eco-themed-installation-make-room-la/,"Artist Fawn Rogers On Her Work, Showing at Make Room and the State of the World Today",2024-07-27,null,null
2956,newyorkobserver,https://observer.com/2024/07/times-square-video-art-martha-atienza-midnight-moment/,Martha Atienza’s ‘Our Islands’ Brings the Seas of Philippines to Times Square,2024-07-26,null,null
2957,newyorkobserver,https://observer.com/2024/07/art-review-pierre-huyghes-show-in-venice-liminal-punta-della-dogana-video/,Pierre Huyghe’s Show in Venice Presages Inhuman Perspectives,2024-07-26,null,null
2958,newyorkobserver,https://observer.com/2024/07/why-ford-ceo-jim-farley-thinks-americans-love-for-large-cars-is-a-problem/,Why Ford CEO Jim Farley Thinks Americans’ Love for Large Cars Is a Problem,2024-07-26,null,null
2959,newyorkobserver,https://observer.com/2024/07/review-book-of-marvels-wonder-and-fear-in-the-middle-ages-at-the-getty-museum/,One Fine Show: “The Book of Marvels – Wonder and Fear in the Middle Ages” at the Getty Museum,2024-07-26,null,null
2960,newyorkobserver,https://observer.com/2024/07/andy-warhol-museum-pop-district-blueprint-museum-recovery-audience-revenue/,Could The Andy Warhol Museum’s Pop District Offer a Blueprint for Museum Recovery?,2024-07-26,null,null
2961,newyorkobserver,https://observer.com/2024/07/didi-review-a-poignant-and-breathtaking-coming-of-age-story/,‘Dìdi’ Review: A Poignant And Breathtaking Coming Of Age Story,2024-07-26,null,null
2962,newyorkobserver,https://observer.com/2024/07/deadpool-wolverine-fox-disney-joke/,All the Fox-Disney Merger Jokes in ‘Deadpool & Wolverine’ Explained,2024-07-26,null,null
2963,newyorkobserver,https://observer.com/list/best-wineries-west-coast-chardonnay/,The Best West Coast Wineries for Chardonnay,2024-07-26,null,null
2964,newyorkobserver,https://observer.com/2024/07/how-theater-investments-can-advance-social-justice/,The Case for Funding Theater to Advance Social Justice,2024-07-26,null,null
2965,newyorkobserver,https://observer.com/2024/07/pepe-salinas-mexico-city-balcon-del-zocalo/,Chef Pepe Salinas’ Interactive Tasting Menu Addresses Climate Change and Women’s Equality,2024-07-26,null,null
2966,newyorkobserver,https://observer.com/2024/07/billionaire-byron-trott-gives-150m-schools-stanford-recruit-rural-students/,Billionaire Byron Trott Gives $150M to Help Elite Universities Recruit Rural Students,2024-07-26,null,null
2967,newyorkobserver,https://observer.com/2024/07/gallery-isa-lorenzo-rachel-rillo-silverlens-arts-phillippines/,How Manila’s Silverlens Is Bringing the Philippines to the Global Art Stage,2024-07-25,null,null
2968,newyorkobserver,https://observer.com/2024/07/google-chrome-cookie-advertising-marketing/,What Google’s Chrome Cookie Decision Means to Advertisers,2024-07-25,null,null
2969,newyorkobserver,https://observer.com/2024/07/kato-los-angeles-chef-collaborations-summer-series/,Michelin-Starred Kato Welcomes Top SoCal Chefs for an Exciting Summer Series,2024-07-25,null,null
2970,newyorkobserver,https://observer.com/2024/07/arts-interview-bony-ramirez-cattleya-newark-museum-art/,Bony Ramirez Is Celebrating Caribbean Culture and Resilience in ‘Cattleya’,2024-07-25,null,null
2971,newyorkobserver,https://observer.com/2024/07/nba-bets-on-streaming-amazon-nbcu-disney-deals/,"The NBA’s $77B Deals With Amazon, NBCU and Disney Solidify Sports’ Migration to Streaming",2024-07-25,null,null
2972,newyorkobserver,https://observer.com/2024/07/interview-performance-artist-philippe-petit-tightrope-world-trade-center-man-on-wire/,"Performance Artist Philippe Petit On Passion, Taking Risks and His Life On the Wire",2024-07-25,null,null
2973,newyorkobserver,https://observer.com/list/southwestern-utah-travel-guide/,The Insider’s Guide to Southwestern Utah,2024-07-25,null,null
2974,putnamnewsandrecorder,https://www.pcnr.com/articles/glynwood-center-receives-811400-grant-from-albany/,"Glynwood Center Receives $811,400 Grant from Albany",2024-07-23,null,null
2975,putnamnewsandrecorder,https://www.pcnr.com/articles/garrisons-new-superintendent-appreciates-warm-welcome/,Garrison’s New Superintendent Appreciates Warm Welcome,2024-07-23,null,null
2976,putnamnewsandrecorder,https://www.pcnr.com/articles/storms-ravage-putnam/,Storms Ravage Putnam,2024-07-23,null,null
2977,putnamnewsandrecorder,https://www.pcnr.com/articles/mondaire-jones-calls-trump-a-threat-to-democracy/,Mondaire Jones Calls Trump a Threat to Democracy,2024-07-23,null,null
2978,putnamnewsandrecorder,https://www.pcnr.com/articles/putnam-it-staff-keep-county-operational-during-outage/,Putnam IT Staff Keep County Operational During Outage,2024-07-23,null,null
2979,putnamnewsandrecorder,https://www.pcnr.com/articles/putnam-welcomes-27-new-citizens/,Putnam Welcomes 27 New Citizens,2024-07-23,null,null
2980,putnamnewsandrecorder,https://www.pcnr.com/articles/putnam-goes-to-the-dogs/,Putnam Goes to the Dogs,2024-07-23,null,null
2981,putnamnewsandrecorder,https://www.pcnr.com/articles/cooling-stations-open-across-putnam/,Cooling Stations Open Across Putnam,2024-07-23,null,null
2982,putnamnewsandrecorder,https://www.pcnr.com/articles/dogs-abandoned-in-putnam-valley/,Dogs Abandoned in Putnam Valley,2024-07-23,null,null
2983,putnamnewsandrecorder,https://www.pcnr.com/articles/crash-ties-up-route-9-in-garrison/,Crash Ties Up Route 9 in Garrison,2024-07-23,null,null
2984,thequeensgazette,https://www.qgazette.com/articles/voelker-orth-museum-new-exhibition-watercolor-workshop-series/,Voelker Orth Museum New Exhibition & Watercolor Workshop Series,2024-07-25,null,null
2985,thequeensgazette,https://www.qgazette.com/articles/free-one-on-one-sessions-with-mental-health-experts/,Free One-On-One Sessions With Mental Health Experts,2024-07-25,null,null
2986,thequeensgazette,https://www.qgazette.com/articles/thunderbird-american-indian-powwow/,Thunderbird American Indian Powwow,2024-07-25,null,null
2987,thequeensgazette,https://www.qgazette.com/articles/savvy-senior-how-heat-affects-seniors/,Savvy Senior: How Heat Affects Seniors,2024-07-25,null,null
2988,thequeensgazette,https://www.qgazette.com/articles/ask-dr-universe-128/,Ask Dr. Universe,2024-07-25,null,null
2989,thequeensgazette,https://www.qgazette.com/articles/blink-182-brings-the-rock-show-to-queens/,Blink-182 Brings The Rock Show To Queens,2024-07-25,null,null
2990,thequeensgazette,https://www.qgazette.com/articles/spectrum-donates-25000-for-spectrum-learning-lab-at-rockaway-development-revitalization-corporation/,"SPECTRUM DONATES $25,000 FOR SPECTRUM LEARNING LAB AT ROCKAWAY DEVELOPMENT & REVITALIZATION CORPORATION",2024-07-25,null,null
2991,thequeensgazette,https://www.qgazette.com/articles/fdny-treating-summer-burn-injuries-7/,FDNY: Treating Summer Burn Injuries,2024-07-25,null,null
2992,thequeensgazette,https://www.qgazette.com/articles/memories-of-greece-theofilos-of-makrinitsa/,Memories of Greece: Theofilos of Makrinitsa,2024-07-25,null,null
2993,thequeensgazette,https://www.qgazette.com/articles/nypd-cyclists-e-bike-scooter-moped-drivers-must-follow-traffic-laws/,"NYPD: Cyclists. e-Bike, Scooter, Moped Drivers Must Follow Traffic Laws",2024-07-25,null,null
2994,rochesterbusinessjournal,https://rbj.net/2024/07/26/state-grant-will-bring-fiber-optic-service-to-4000-locations-in-livingston-county/,"State grant will bring fiber optic service to 4,000 locations in Livingston County",2024-07-26,null,null
2995,rochesterbusinessjournal,https://rbj.net/2024/07/26/the-paris-olympics-models-the-future-of-sustainable-event-management-advancing-business/,The Paris Olympics models the future of sustainable event management | Advancing Business,2024-07-26,null,null
2996,rochesterbusinessjournal,https://rbj.net/2024/07/26/kenneth-burritt-the-arc-of-monroe/,Kenneth Burritt | The Arc of Monroe,2024-07-26,null,null
2997,rochesterbusinessjournal,https://rbj.net/2024/07/26/batavia-manufacturer-awarded-contract-to-boost-welder-workforce/,Batavia manufacturer awarded contract to boost welder workforce,2024-07-26,null,null
2998,rochesterbusinessjournal,https://rbj.net/2024/07/26/paychex-announces-401-k-milestone/,Paychex announces 401 (k) milestone,2024-07-26,null,null
2999,rochesterbusinessjournal,https://rbj.net/2024/07/26/f-f-thompson-foundation-seen/,F.F. Thompson Foundation | Seen,2024-07-26,null,null
3000,rochesterbusinessjournal,https://rbj.net/2024/07/25/two-rochester-area-projects-awarded-fuzehub-manufacturing-grants/,Two Rochester area projects awarded FuzeHub manufacturing grants,2024-07-25,null,null
3001,rochesterbusinessjournal,https://rbj.net/2024/07/25/community-resource-collaborate-contends-insurance-company-must-cover-legal-fees/,Community Resource Collaborate contends insurance company must cover legal fees,2024-07-25,null,null
3002,rochesterbusinessjournal,https://rbj.net/2024/07/25/avon-century-barn-is-now-the-wells-estate/,Avon Century Barn is now The Wells Estate,2024-07-25,null,null
3003,rochesterbusinessjournal,https://rbj.net/2024/07/25/peter-bauman-joins-senior-executive-team-at-catholic-charities-family-and-community-services/,Peter Bauman joins senior executive team at Catholic Charities Family and Community Services,2024-07-25,null,null
3004,thesuffolktimes,https://suffolktimes.timesreview.com/2024/07/editorial-stay-sober-stay-alert-stay-alive/,"Editorial: Stay sober, stay alert, stay alive",2024-07-28,null,null
3005,thesuffolktimes,https://suffolktimes.timesreview.com/2024/07/letters-what-southold-needs-is-sewers/,Letters: What Southold needs is sewers,2024-07-28,null,null
3006,thesuffolktimes,https://suffolktimes.timesreview.com/2024/07/southold-blotter-real-estate-fraud-attempt/,Southold blotter: Real estate fraud attempt,2024-07-27,null,null
3007,thesuffolktimes,https://suffolktimes.timesreview.com/2024/07/guest-spot-southold-should-expand-cpf-uses/,Guest Spot: Southold should expand CPF uses,2024-07-27,null,null
3008,thesuffolktimes,https://suffolktimes.timesreview.com/2024/07/southold-town-employee-files-discrimination-lawsuit/,Southold Town employee files discrimination lawsuit,2024-07-26,null,null
3009,thesuffolktimes,https://suffolktimes.timesreview.com/2024/07/james-s-kujawski/,James S. Kujawski,2024-07-26,null,null
3010,thesuffolktimes,https://suffolktimes.timesreview.com/2024/07/donald-don-radosevic/,Donald “Don” Radosevic,2024-07-26,null,null
3011,thesuffolktimes,https://suffolktimes.timesreview.com/2024/07/greenport-to-mark-180-years-since-first-lirr-train/,Greenport to mark 180 years since first LIRR train,2024-07-26,null,null
3012,thesuffolktimes,https://suffolktimes.timesreview.com/2024/07/daily-update-greenport-to-mark-180-years-since-lirr-train/,Daily Update: Greenport to mark 180 years since arrival of first LIRR train,2024-07-26,null,null
3013,thesuffolktimes,https://suffolktimes.timesreview.com/2024/07/ospreys-end-regular-season-in-style-with-tribute-to-dylan-newman/,Ospreys end regular season in style with tribute to Dylan Newman,2024-07-25,null,null
3014,thewaveoflongisland,https://www.rockawave.com/articles/hair-loss-causes-and-effective-concealment-techniques/,Hair Loss Causes and Effective Concealment Techniques,2024-07-26,null,null
3015,thewaveoflongisland,https://www.rockawave.com/articles/the-glorified-tomato-319/,The Glorified Tomato,2024-07-26,null,null
3016,thewaveoflongisland,https://www.rockawave.com/articles/wavemakers-210/,Wavemakers,2024-07-26,null,null
3017,thewaveoflongisland,https://www.rockawave.com/articles/editorial-another-cop-killer-goes-free/,Editorial: Another Cop Killer Goes Free,2024-07-26,null,null
3018,thewaveoflongisland,https://www.rockawave.com/articles/whos-playing-348/,Who’s Playing,2024-07-26,null,null
3019,thewaveoflongisland,https://www.rockawave.com/articles/101st-precinct-community-council-meeting-addresses-burglary-moped-and-traffic-concerns/,"101st Precinct Community Council Meeting Addresses Burglary, Moped, and Traffic Concerns",2024-07-26,null,null
3020,thewaveoflongisland,https://www.rockawave.com/articles/tragedy-on-beach-96th-street/,Tragedy On Beach 96th Street,2024-07-26,null,null
3021,thewaveoflongisland,https://www.rockawave.com/articles/planned-blessed-trinity-parish-center-makes-progress/,Planned Blessed Trinity Parish Center Makes Progress,2024-07-26,null,null
3022,thewaveoflongisland,https://www.rockawave.com/articles/gluten-free-paige-6/,Gluten-Free Paige,2024-07-26,null,null
3023,thewaveoflongisland,https://www.rockawave.com/articles/rockaway-locals-call-for-an-end-to-new-yorks-sanctuary-city-status/,Rockaway Locals Call for an End to New York’s Sanctuary City Status,2024-07-26,null,null
3024,chathamjournal,https://chathamjournal.com/2024/07/27/david-glenns-pre-season-look-at-nc-state-unc-wfu-duke-football-teams/,"David Glenn’s pre-season look at NC State, UNC, WFU & Duke football teams",2024-07-27,null,null
3025,chathamjournal,https://chathamjournal.com/2024/07/26/prince-of-pittsboro-inside-pat-welters-journey-to-document-drake-powells-story/,Prince of Pittsboro: Inside Pat Welter’s journey to document Drake Powell’s story,2024-07-26,null,null
3026,chathamjournal,https://chathamjournal.com/2024/07/25/have-a-voice-in-your-community-join-chatham-countys-advisory-committees/,Have a voice in your community: Join Chatham County’s advisory committees,2024-07-26,null,null
3027,chathamjournal,https://chathamjournal.com/2024/07/23/acc-network-highlights-initiatives-and-talent-updates-for-2024-football-season/,ACC Network highlights initiatives and talent updates for 2024 football season,2024-07-23,null,null
3028,chathamjournal,https://chathamjournal.com/2024/07/23/duke-football-scores-big-with-new-locker-room-renovations/,Duke football scores big with new locker room renovations,2024-07-23,null,null
3029,chathamjournal,https://chathamjournal.com/2024/07/22/five-blue-devils-to-represent-duke-at-2024-acc-football-kickoff/,Five Blue Devils to represent Duke at 2024 ACC Football Kickoff,2024-07-22,null,null
3030,chathamjournal,https://chathamjournal.com/2024/07/22/acc-football-kickoff-2024-all-access-coverage-on-accn-from-charlotte-july-22-25/,ACC Football Kickoff 2024: All access coverage on ACCN from Charlotte July 22-25,2024-07-22,null,null
3031,chathamjournal,https://chathamjournal.com/2024/07/17/will-vinfast-ever-open-their-north-carolina-plant/,Will VinFast ever open their North Carolina plant?,2024-07-17,null,null
3032,chathamjournal,https://chathamjournal.com/2024/07/17/saying-goodbye-chatham-county-manager-dan-lamontagne-announces-retirement/,Saying goodbye: Chatham County manager Dan LaMontagne announces retirement,2024-07-17,null,null
3033,chathamjournal,https://chathamjournal.com/2024/07/16/the-best-of-the-acc-a-sneak-peek-from-acc-football-kickoff-in-charlotte/,The best of the ACC: A sneak peek from ACC Football Kickoff in Charlotte,2024-07-16,null,null
3034,mitchellnewsjournal,https://www.mitchellnews.com/sports/warren-qualifies-us-amateur,Warren qualifies for US Amateur,2024-07-22,null,null
3035,mitchellnewsjournal,https://www.mitchellnews.com/local/local-produce-harvest-table,Local produce at Harvest Table,2024-07-22,null,null
3036,mitchellnewsjournal,https://www.mitchellnews.com/local-news/school-district-taking-bids-deyton-harris,School district taking bids for Deyton  Harris,2024-07-22,null,null
3037,mitchellnewsjournal,https://www.mitchellnews.com/local-news/hilloween-promises-major-band-spruce-pine-street-festival,Hilloween promises major band for Spruce Pine street festival,2024-07-15,null,null
3038,mitchellnewsjournal,https://www.mitchellnews.com/local-news/county-replaces-gouge-playground-equipment,County replaces Gouge  playground equipment,2024-07-15,null,null
3039,mitchellnewsjournal,https://www.mitchellnews.com/local-news/new-pickleball-courts-are-hit,New Pickleball courts are a hit,2024-07-15,null,null
3040,mitchellnewsjournal,https://www.mitchellnews.com/sports/mitchell-football-crowns-inaugural-mountaineer-man,Mitchell football crowns inaugural “Mountaineer Man”,2024-07-08,null,null
3041,mitchellnewsjournal,https://www.mitchellnews.com/local-news/motivated-teen-builds-farm-life-skills,"Motivated teen builds farm, life skills",2024-07-08,null,null
3042,mitchellnewsjournal,https://www.mitchellnews.com/local-news/cooling-riverside-park-making-splash,Cooling off: Riverside  Park is making a splash,2024-07-08,null,null
3043,mitchellnewsjournal,https://www.mitchellnews.com/local-news/water-still-brown-downtown,Water still brown in downtown,2024-07-01,null,null
3044,mountainxpress,https://mountainx.com/opinion/letter-can-we-find-the-political-will-to-address-gun-violence/,Letter: Can we find the political will to address gun violence?,2024-07-28,null,null
3045,mountainxpress,https://mountainx.com/opinion/circles-of-asheville-life/,Circles of Asheville life,2024-07-28,null,null
3046,mountainxpress,https://mountainx.com/opinion/letter-the-mystery-of-wncs-drivers/,Letter: The mystery of WNC’s drivers,2024-07-27,null,null
3047,mountainxpress,https://mountainx.com/opinion/letter-neighborhood-takes-hit-from-errant-disc-golfers/,Letter: Neighborhood takes hit from errant disc golfers,2024-07-27,null,null
3048,mountainxpress,https://mountainx.com/opinion/weeding-them-out/,Weeding them out,2024-07-26,null,null
3049,mountainxpress,https://mountainx.com/arts/emoke-bracz-discusses-her-latest-poetry-collection-and-the-early-days-of-malaprops-bookstore-cafe/,Emöke B’Racz discusses her latest poetry collection and the early days of Malaprop’s Bookstore/Cafe,2024-07-26,null,null
3050,mountainxpress,https://mountainx.com/news/bid-backlash-vandalism-highlights-lingering-opposition/,BID backlash: Vandalism highlights lingering opposition,2024-07-26,null,null
3051,mountainxpress,https://mountainx.com/food/beer-scout-noblebrau-and-homeplace-embrace-small-town-identities/,Beer Scout: Noblebräu and Homeplace embrace small-town identities,2024-07-25,null,null
3052,mountainxpress,https://mountainx.com/news/council-asks-voters-to-approve-80-million-bond-package/,Council asks voters to approve $80 million bond package,2024-07-25,null,null
3053,mountainxpress,https://mountainx.com/news/black-mountain-residents-pull-together-to-preserve-trees-legacy/,Black Mountain residents pull together to preserve tree’s legacy,2024-07-25,null,null
3054,rhinotimes,https://www.rhinotimes.com/news/rev-al-sharpton-visits-international-civil-rights-center-and-museum/,Rev. Al Sharpton Visits International Civil Rights Museum,2024-07-26,null,null
3055,rhinotimes,https://www.rhinotimes.com/featured-article/cone-health-gives-5-million-for-greensboros-new-windsor-community-complex/,Cone Health Gives $5 Million For Greensboro’s New Windsor Community Complex,2024-07-26,null,null
3056,rhinotimes,https://www.rhinotimes.com/news/guilford-county-asks-you-to-help-plan-the-countys-next-15-years/,Guilford County Asks You To Help Plan The County’s Next 15 Years,2024-07-26,null,null
3057,rhinotimes,https://www.rhinotimes.com/news/new-city-of-greensboro-report-lists-the-five-biggest-complaints-of-residents/,New City Of Greensboro Report Lists The Five Biggest Complaints Of Residents,2024-07-25,null,null
3058,rhinotimes,https://www.rhinotimes.com/news/city-ceremony-to-recognize-new-84-unit-affordable-housing-complex/,City Ceremony To Recognize New 84-Unit Affordable Housing Complex,2024-07-25,null,null
3059,rhinotimes,https://www.rhinotimes.com/news/pti-airport-megasite-and-merry-old-england-tighten-economic-development-bonds/,PTI Airport Megasite And Merry Old England Tighten Economic Development Bonds,2024-07-25,null,null
3060,rhinotimes,https://www.rhinotimes.com/news/former-greensboro-mayor-robbie-perkins-to-run-for-mayor-again/,Former Greensboro Mayor Robbie Perkins To Run For Mayor Again,2024-07-24,null,null
3061,rhinotimes,https://www.rhinotimes.com/news/guilford-county-elections-dept-copacetic-with-presidential-race-name-change/,Guilford County Elections Dept. Copacetic With Presidential Race Name Change,2024-07-24,null,null
3062,rhinotimes,https://www.rhinotimes.com/news/100-million-in-construction-going-on-at-high-point-university-right-now/,$100 Million In Construction Going On At High Point University Right Now,2024-07-24,null,null
3063,rhinotimes,https://www.rhinotimes.com/news/greensboro-plans-first-medical-center-respite-for-veterans-and-the-homeless/,Greensboro Plans First Medical Center Respite For Veterans And The  Homeless,2024-07-23,null,null
3064,salisburypost,https://www.salisburypost.com/2024/07/28/how-to-watch-mlb-baseball-on-sunday-july-28-tv-channel-live-streaming-start-times/,"How to Watch MLB Baseball on Sunday, July 28: TV Channel, Live Streaming, Start Times",2024-07-28,null,null
3065,salisburypost,https://www.salisburypost.com/2024/07/28/braves-vs-mets-betting-preview-for-july-28/,Braves vs. Mets: Betting Preview for July 28,2024-07-28,null,null
3066,salisburypost,https://www.salisburypost.com/2024/07/28/how-to-watch-the-braves-vs-mets-game-streaming-tv-channel-info-for-july-28/,How to Watch the Braves vs. Mets Game: Streaming & TV Channel Info for July 28,2024-07-28,null,null
3067,salisburypost,https://www.salisburypost.com/2024/07/28/troop-443s-conservation-adventure-at-frying-pan-tower/,Troop 443’s conservation adventure at Frying Pan Tower,2024-07-28,null,null
3068,salisburypost,https://www.salisburypost.com/2024/07/28/dept-of-environmental-quality-north-carolina-free-from-extreme-drought/,Dept. of Environmental Quality: North Carolina free from extreme drought,2024-07-28,null,null
3069,salisburypost,https://www.salisburypost.com/2024/07/28/drug-arrest-follows-month-long-investigation/,Drug arrest follows month-long investigation,2024-07-28,null,null
3070,salisburypost,https://www.salisburypost.com/2024/07/28/ince-serves-pivotal-role-at-gray-stone/,Ince serves pivotal role at Gray Stone,2024-07-28,null,null
3071,salisburypost,https://www.salisburypost.com/2024/07/28/clyde-what-can-you-draw-a-game/,Clyde: What can you draw? A game,2024-07-28,null,null
3072,thetaylorsvilletimes,https://www.taylorsvilletimes.com/2024/07/24/local-man-travels-to-spain-takes-part-in-running-of-the-bulls/,"Local man travels to Spain, takes part in Running of the Bulls",2024-07-24,null,null
3073,thetaylorsvilletimes,https://www.taylorsvilletimes.com/2024/07/24/the-times-plans-local-lens-readers-photo-of-the-week/,“Local Lens” Readers’ Photo of the Week,2024-07-24,null,null
3074,thetaylorsvilletimes,https://www.taylorsvilletimes.com/2024/07/24/automotive/,AUTOMOTIVE,2024-07-24,null,null
